participant,trial,task,sentence,answer_speech,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer_img,response,correctness,rt
5e399832a6df461b2f4db341,4,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,5,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,6,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,7,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,8,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,9,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,10,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,11,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,12,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,13,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,14,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,15,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,16,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,17,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,18,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,19,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,20,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,21,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,22,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,23,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,24,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,25,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,26,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,1,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,27,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,28,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,29,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,30,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,31,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,1,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,32,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,33,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,34,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,35,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,36,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,37,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,38,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,39,speech_single,bkbf1616,The painter used a brush,painter,used,brush,2,NA,NA,NA,0,9999
5e399832a6df461b2f4db341,40,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,1,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,2,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,3,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,4,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,5,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,6,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,7,speech_single,bkbf0216,The school finished early,school,finished,early,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,8,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,9,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,10,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,11,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,12,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,13,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,14,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,15,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,16,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,17,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,18,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,19,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,20,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,21,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,22,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,23,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,24,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,25,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,26,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,27,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,28,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,29,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,30,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,31,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,32,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,33,speech_single,bkbf1415,The grass is getting long,grass,getting,long,1,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,34,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,35,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,36,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,37,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,38,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,39,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5e737fcd8934222da1cebe01,40,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,1,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,2,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,3,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,4,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,5,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,6,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,7,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,8,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,9,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,10,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,11,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,12,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,13,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,14,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,15,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,16,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,17,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,18,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,19,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,20,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,21,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,22,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,23,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,24,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,25,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,26,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,27,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,28,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,29,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,30,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,31,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,32,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,0,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,33,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,34,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,35,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,36,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,37,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,38,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,39,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,2,NA,NA,NA,0,9999
5ee2103e6e98a7641518c76e,40,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,1,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,2,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,3,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,4,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,5,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,6,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,7,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,8,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,9,speech_single,bkbf0210,The police chased the car,police,chased,car,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,10,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,11,speech_single,bkbf0216,The school finished early,school,finished,early,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,12,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,13,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,14,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,15,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,16,speech_single,bkbf0411,The jam jar was full,jam,jar,full,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,17,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,18,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,19,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,20,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,21,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,22,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,23,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,24,speech_single,bkbf1415,The grass is getting long,grass,getting,long,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,25,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,26,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,27,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,28,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,29,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,2,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,30,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,31,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,32,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,33,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,34,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,35,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,36,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,37,speech_single,bkbf1212,The children help the milkman,children,help,milkman,1,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,38,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,39,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5ef660beebde2833d8492e58,40,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,1,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,2,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,3,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,4,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,5,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,6,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,7,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,8,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,2,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,9,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,10,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,11,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,12,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,13,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,14,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,15,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,16,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,17,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,18,speech_single,bkbf0216,The school finished early,school,finished,early,2,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,19,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,20,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,21,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,22,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,23,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,24,speech_single,bkbf0411,The jam jar was full,jam,jar,full,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,25,speech_single,bkbf1212,The children help the milkman,children,help,milkman,1,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,26,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,27,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,28,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,29,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,30,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,31,speech_single,bkbf0210,The police chased the car,police,chased,car,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,32,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,33,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
5f259a37b31f0a24d246592c,34,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,1,NA,NA,NA,0,9999
